0 374
200 114
400 -90
600 34
800 -42
1000 100
1200 -138
1400 36
1600 46
1800 -54
2000 86
2200 110
2400 -14
2600 -28
2800 -48
3000 -8
3200 18
3400 -8
3600 -80
3800 -8
4000 -140
4200 110
4400 -12
4600 42
4800 -122
5000 154
5200 8
5400 -84
5600 -22
5800 -10
6000 -4
6200 -78
6400 -58
6600 -110
6800 -158
7000 -50
7200 50
7400 44
7600 76
7800 -18
8000 -8
8200 50
8400 -10
8600 4
8800 -82
9000 40
9200 10
9400 30
9600 52
9800 -90
10000 -90
10200 -188
10400 -38
10600 70
10800 -230
11000 60
11200 -40
11400 -134
11600 0
11800 68
12000 18
12200 -38
12400 54
12600 -92
12800 62
13000 42
13200 0
13400 -2
13600 -156
13800 100
14000 -52
14200 12
14400 -124
14600 -28
14800 -56
15000 -108
15200 30
15400 64
15600 -22
15800 -78
16000 -62
16200 -96
16400 64
16600 -150
16800 50
17000 56
17200 62
17400 -14
17600 -52
17800 -88
18000 -104
18200 -90
18400 -44
18600 -128
18800 -104
19000 90
19200 -16
19400 58
19600 30
19800 -56
20000 56
20200 18
20400 -20
20600 142
20800 36
21000 -32
21200 -122
21400 -6
21600 90
21800 58
22000 -64
22200 -8
22400 -8
22600 10
22800 160
23000 100
23200 -72
23400 214
23600 124
23800 38
24000 50
24200 -40
24400 10
24600 -62
24800 -10
25000 -160
25200 -30
25400 26
25600 70
25800 36
26000 -64
26200 -76
26400 -22
26600 88
26800 -10
27000 -112
27200 50
27400 -6
27600 28
27800 -132
28000 90
28200 -176
28400 -62
28600 32
28800 6
29000 182
29200 -158
29400 -56
29600 -12
29800 -156
30000 -76
30200 26
30400 -4
30600 -140
30800 148
31000 162
31200 14
31400 24
31600 -64
31800 4
32000 0
32200 -80
32400 -12
32600 -44
32800 -12
33000 -58
33200 -36
33400 -96
33600 52
33800 -80
34000 18
34200 78
34400 130
34600 10
34800 18
35000 -84
35200 24
35400 126
35600 -112
35800 -6
36000 -78
36200 -2
36400 -28
36600 66
36800 68
37000 0
37200 14
37400 52
37600 -40
37800 -228
38000 96
38200 60
38400 -40
38600 -142
38800 -112
39000 120
39200 -16
39400 -192
39600 40
39800 102
40000 -64
40200 72
40400 -64
40600 -34
40800 98
41000 138
41200 -54
41400 -50
41600 -56
41800 88
42000 -14
42200 52
42400 -34
42600 68
42800 84
43000 -6
43200 -22
43400 36
43600 48
43800 -164
44000 -92
44200 112
44400 98
44600 -54
44800 44
45000 166
45200 22
45400 100
45600 -36
45800 20
46000 156
46200 -96
46400 12
46600 132
46800 58
47000 -26
47200 146
47400 -32
47600 0
47800 -18
48000 72
48200 82
48400 44
48600 -128
48800 158
49000 -148
49200 48
49400 14
49600 56
49800 32
50000 72
50200 34
50400 -2
50600 8
50800 58
51000 28
51200 30
51400 32
51600 52
51800 -70
52000 182
52200 52
52400 -2
52600 -122
52800 -26
53000 70
53200 260
53400 192
53600 -82
53800 -34
54000 -110
54200 -26
54400 100
54600 -94
54800 -118
55000 118
55200 22
55400 -32
55600 -6
55800 24
56000 -140
56200 38
56400 -58
56600 -148
56800 -42
57000 -46
57200 78
57400 4
57600 68
57800 -16
58000 -92
58200 -102
58400 -140
58600 22
58800 38
59000 210
59200 -8
59400 -44
59600 -202
59800 86
