0 354
200 34
400 16
600 30
800 -14
1000 -18
1200 -32
1400 14
1600 -106
1800 12
2000 16
2200 24
2400 -20
2600 -34
2800 38
3000 6
3200 44
3400 8
3600 -48
3800 -24
4000 26
4200 54
4400 -90
4600 38
4800 126
5000 78
5200 72
5400 -2
5600 -46
5800 16
6000 54
6200 12
6400 -10
6600 0
6800 -90
7000 44
7200 -4
7400 -6
7600 -38
7800 -38
8000 30
8200 34
8400 48
8600 -66
8800 -4
9000 6
9200 -8
9400 60
9600 -24
9800 90
10000 20
10200 -22
10400 10
10600 12
10800 12
11000 -4
11200 56
11400 2
11600 2
11800 -26
12000 32
12200 -54
12400 14
12600 -68
12800 -44
13000 -40
13200 22
13400 74
13600 22
13800 34
14000 -54
14200 -12
14400 34
14600 -40
14800 12
15000 -40
15200 -24
15400 30
15600 46
15800 54
16000 4
16200 -46
16400 22
16600 -94
16800 -2
17000 102
17200 -96
17400 -56
17600 -80
17800 70
18000 38
18200 18
18400 -8
18600 -106
18800 -10
19000 50
19200 26
19400 -30
19600 48
19800 36
20000 30
20200 82
20400 62
20600 -78
20800 -52
21000 84
21200 44
21400 72
21600 -8
21800 -36
22000 -14
22200 -88
22400 36
22600 -28
22800 24
23000 -64
23200 22
23400 36
23600 -12
23800 0
24000 -8
24200 -8
24400 38
24600 18
24800 24
25000 134
25200 0
25400 58
25600 4
25800 -68
26000 -30
26200 -42
26400 -30
26600 -30
26800 -38
27000 72
27200 -26
27400 -48
27600 -22
27800 -52
28000 72
28200 112
28400 18
28600 -92
28800 56
29000 12
29200 38
29400 208
29600 28
29800 -20
30000 16
30200 16
30400 46
30600 -112
30800 66
31000 48
31200 -32
31400 -26
31600 -32
31800 -40
32000 94
32200 6
32400 -90
32600 -74
32800 60
33000 -118
33200 -104
33400 -16
33600 -102
33800 30
34000 52
34200 -38
34400 8
34600 66
34800 -12
35000 -26
35200 -34
35400 12
35600 -26
35800 -26
36000 36
36200 32
36400 -140
36600 12
36800 18
37000 0
37200 2
37400 6
37600 20
37800 50
38000 30
38200 4
38400 54
38600 -24
38800 -28
39000 -50
39200 -14
39400 -32
39600 -26
39800 -22
40000 -6
40200 -38
40400 -80
40600 88
40800 -24
41000 10
41200 -50
41400 18
41600 0
41800 52
42000 20
42200 -18
42400 20
42600 36
42800 -2
43000 20
43200 -54
43400 -84
43600 4
43800 4
44000 -54
44200 -38
44400 106
44600 96
44800 14
45000 6
45200 -54
45400 -16
45600 34
45800 68
46000 32
46200 -72
46400 -18
46600 -62
46800 74
47000 -38
47200 16
47400 -62
47600 40
47800 12
48000 0
48200 6
48400 -62
48600 0
48800 -6
49000 80
49200 -20
49400 -90
49600 -8
49800 -10
50000 0
50200 2
50400 24
50600 34
50800 -2
51000 2
51200 -24
51400 -26
51600 84
51800 14
52000 30
52200 -48
52400 124
52600 -84
52800 44
53000 -58
53200 -4
53400 16
53600 -8
53800 68
54000 -34
54200 12
54400 -6
54600 -46
54800 -40
55000 -62
55200 -14
55400 -82
55600 26
55800 12
56000 20
56200 52
56400 -8
56600 -132
56800 -42
57000 -40
57200 76
57400 -66
57600 76
57800 -30
58000 26
58200 22
58400 -76
58600 12
58800 14
59000 28
59200 -98
59400 -40
59600 20
59800 40
