0 298
200 8
400 -44
600 -20
800 32
1000 56
1200 -36
1400 58
1600 -12
1800 -102
2000 10
2200 2
2400 -66
2600 -28
2800 42
3000 -66
3200 -76
3400 -18
3600 8
3800 -44
4000 -44
4200 36
4400 -20
4600 16
4800 -2
5000 -42
5200 12
5400 -32
5600 32
5800 22
6000 20
6200 64
6400 -68
6600 32
6800 10
7000 12
7200 -32
7400 -62
7600 -56
7800 -30
8000 -4
8200 28
8400 18
8600 -32
8800 -26
9000 26
9200 22
9400 2
9600 -30
9800 40
10000 30
10200 -4
10400 -48
10600 -36
10800 98
11000 -32
11200 30
11400 -128
11600 40
11800 -8
12000 36
12200 -74
12400 -90
12600 -4
12800 2
13000 -38
13200 -78
13400 54
13600 42
13800 4
14000 20
14200 -44
14400 60
14600 56
14800 20
15000 38
15200 -58
15400 -46
15600 -8
15800 10
16000 -46
16200 -24
16400 -40
16600 26
16800 -32
17000 46
17200 4
17400 -6
17600 -36
17800 6
18000 38
18200 16
18400 -38
18600 -8
18800 -16
19000 34
19200 -52
19400 4
19600 60
19800 72
20000 16
20200 -16
20400 28
20600 -38
20800 -4
21000 -60
21200 14
21400 -6
21600 -6
21800 94
22000 -20
22200 0
22400 -32
22600 -80
22800 34
23000 20
23200 -8
23400 0
23600 -6
23800 -18
24000 -28
24200 28
24400 6
24600 18
24800 -14
25000 -18
25200 -18
25400 -44
25600 -106
25800 -32
26000 80
26200 -50
26400 -56
26600 -22
26800 26
27000 44
27200 -60
27400 -18
27600 110
27800 36
28000 48
28200 10
28400 -60
28600 -44
28800 52
29000 0
29200 8
29400 -70
29600 4
29800 2
30000 -8
30200 -36
30400 -44
30600 6
30800 104
31000 -18
31200 24
31400 -40
31600 -16
31800 12
32000 -58
32200 -18
32400 -40
32600 12
32800 -54
33000 2
33200 40
33400 58
33600 36
33800 10
34000 -56
34200 -18
34400 -10
34600 12
34800 22
35000 48
35200 14
35400 10
35600 50
35800 -34
36000 -10
36200 -50
36400 8
36600 -6
36800 -14
37000 18
37200 94
37400 -12
37600 -14
37800 -32
38000 22
38200 2
38400 -20
38600 66
38800 -24
39000 -2
39200 -30
39400 -36
39600 140
39800 48
40000 6
40200 18
40400 20
40600 -46
40800 20
41000 -14
41200 70
41400 -88
41600 -34
41800 -42
42000 -22
42200 -14
42400 40
42600 4
42800 46
43000 4
43200 -18
43400 64
43600 -2
43800 -18
44000 -2
44200 -98
44400 34
44600 -28
44800 -36
45000 26
45200 16
45400 34
45600 -46
45800 -92
46000 -20
46200 102
46400 40
46600 -50
46800 18
47000 8
47200 38
47400 -32
47600 10
47800 -32
48000 -4
48200 -42
48400 8
48600 -34
48800 50
49000 12
49200 6
49400 72
49600 6
49800 -50
50000 36
50200 16
50400 -26
50600 44
50800 34
51000 -8
51200 -42
51400 58
51600 -16
51800 6
52000 16
52200 -4
52400 -10
52600 -56
52800 -16
53000 8
53200 -22
53400 -128
53600 -62
53800 -36
54000 28
54200 8
54400 -6
54600 106
54800 -28
55000 4
55200 16
55400 -24
55600 -62
55800 48
56000 12
56200 -22
56400 -30
56600 36
56800 98
57000 76
57200 -50
57400 -32
57600 -12
57800 -2
58000 -2
58200 48
58400 -24
58600 42
58800 26
59000 10
59200 -84
59400 36
59600 -16
59800 6
