0 400
200 398
400 390
600 392
800 392
1000 390
1200 390
1400 394
1600 398
1800 382
2000 394
2200 378
2400 398
2600 388
2800 390
3000 398
3200 392
3400 394
3600 396
3800 392
4000 398
4200 388
4400 394
4600 400
4800 398
5000 396
5200 394
5400 396
5600 392
5800 390
6000 396
6200 380
6400 394
6600 392
6800 394
7000 398
7200 390
7400 394
7600 388
7800 400
8000 396
8200 392
8400 394
8600 394
8800 398
9000 394
9200 394
9400 396
9600 390
9800 394
10000 392
10200 400
10400 396
10600 396
10800 394
11000 392
11200 394
11400 394
11600 394
11800 392
12000 398
12200 394
12400 396
12600 394
12800 390
13000 394
13200 390
13400 396
13600 398
13800 394
14000 396
14200 400
14400 400
14600 396
14800 394
15000 398
15200 390
15400 394
15600 398
15800 386
16000 398
16200 394
16400 372
16600 392
16800 398
17000 392
17200 396
17400 384
17600 394
17800 394
18000 400
18200 386
18400 396
18600 398
18800 384
19000 398
19200 392
19400 394
19600 390
19800 398
20000 396
20200 392
20400 396
20600 396
20800 398
21000 396
21200 398
21400 392
21600 394
21800 388
22000 392
22200 398
22400 396
22600 388
22800 392
23000 386
23200 388
23400 394
23600 398
23800 398
24000 386
24200 394
24400 392
24600 392
24800 390
25000 394
25200 392
25400 388
25600 388
25800 396
26000 388
26200 390
26400 396
26600 396
26800 396
27000 392
27200 388
27400 394
27600 388
27800 392
28000 392
28200 394
28400 392
28600 400
28800 392
29000 390
29200 392
29400 390
29600 392
29800 398
30000 398
30200 394
30400 398
30600 388
30800 390
31000 396
31200 398
31400 386
31600 392
31800 386
32000 398
32200 398
32400 398
32600 392
32800 392
33000 390
33200 390
33400 400
33600 392
33800 396
34000 386
34200 386
34400 396
34600 398
34800 398
35000 390
35200 394
35400 388
35600 390
35800 390
36000 394
36200 394
36400 386
36600 394
36800 392
37000 394
37200 398
37400 390
37600 398
37800 394
38000 386
38200 398
38400 396
38600 384
38800 392
39000 400
39200 398
39400 396
39600 388
39800 398
40000 392
40200 396
40400 392
40600 388
40800 398
41000 392
41200 396
41400 388
41600 396
41800 390
42000 398
42200 386
42400 386
42600 394
42800 390
43000 398
43200 398
43400 396
43600 398
43800 394
44000 380
44200 384
44400 390
44600 390
44800 392
45000 396
45200 396
45400 398
45600 394
45800 390
46000 388
46200 392
46400 394
46600 398
46800 396
47000 386
47200 392
47400 392
47600 386
47800 386
48000 386
48200 398
48400 392
48600 392
48800 380
49000 398
49200 398
49400 398
49600 400
49800 388
50000 398
50200 394
50400 394
50600 386
50800 396
51000 398
51200 388
51400 378
51600 394
51800 394
52000 396
52200 396
52400 394
52600 398
52800 382
53000 396
53200 382
53400 394
53600 396
53800 396
54000 394
54200 388
54400 390
54600 400
54800 392
55000 396
55200 400
55400 394
55600 392
55800 390
56000 384
56200 396
56400 380
56600 392
56800 396
57000 400
57200 398
57400 394
57600 394
57800 396
58000 394
58200 394
58400 390
58600 390
58800 390
59000 392
59200 386
59400 392
59600 396
59800 394
