0 392
200 396
400 390
600 376
800 394
1000 370
1200 390
1400 394
1600 384
1800 386
2000 392
2200 384
2400 378
2600 388
2800 390
3000 394
3200 382
3400 372
3600 398
3800 370
4000 394
4200 392
4400 380
4600 390
4800 390
5000 392
5200 386
5400 390
5600 392
5800 378
6000 384
6200 394
6400 394
6600 390
6800 388
7000 390
7200 390
7400 394
7600 384
7800 396
8000 386
8200 390
8400 390
8600 394
8800 388
9000 388
9200 384
9400 382
9600 364
9800 388
10000 396
10200 370
10400 396
10600 388
10800 390
11000 384
11200 388
11400 380
11600 388
11800 398
12000 394
12200 386
12400 388
12600 388
12800 382
13000 394
13200 390
13400 394
13600 388
13800 390
14000 390
14200 386
14400 386
14600 376
14800 388
15000 382
15200 386
15400 386
15600 394
15800 390
16000 382
16200 382
16400 390
16600 382
16800 384
17000 378
17200 388
17400 386
17600 388
17800 396
18000 382
18200 392
18400 384
18600 384
18800 370
19000 386
19200 384
19400 388
19600 386
19800 394
20000 388
20200 388
20400 390
20600 382
20800 386
21000 390
21200 392
21400 392
21600 390
21800 390
22000 388
22200 344
22400 394
22600 392
22800 396
23000 388
23200 390
23400 398
23600 390
23800 380
24000 382
24200 396
24400 378
24600 392
24800 390
25000 382
25200 390
25400 392
25600 388
25800 380
26000 396
26200 390
26400 384
26600 374
26800 364
27000 384
27200 370
27400 394
27600 380
27800 384
28000 390
28200 368
28400 378
28600 392
28800 388
29000 374
29200 374
29400 390
29600 390
29800 388
30000 392
30200 384
30400 386
30600 392
30800 396
31000 388
31200 380
31400 384
31600 392
31800 398
32000 394
32200 394
32400 388
32600 382
32800 378
33000 384
33200 378
33400 392
33600 382
33800 394
34000 394
34200 376
34400 362
34600 370
34800 400
35000 390
35200 384
35400 398
35600 374
35800 394
36000 384
36200 388
36400 382
36600 388
36800 384
37000 392
37200 384
37400 370
37600 378
37800 396
38000 390
38200 386
38400 384
38600 376
38800 390
39000 390
39200 380
39400 380
39600 386
39800 398
40000 392
40200 386
40400 390
40600 380
40800 390
41000 384
41200 370
41400 386
41600 378
41800 396
42000 394
42200 384
42400 386
42600 384
42800 388
43000 396
43200 372
43400 388
43600 390
43800 398
44000 388
44200 382
44400 394
44600 392
44800 390
45000 376
45200 390
45400 400
45600 396
45800 368
46000 390
46200 398
46400 376
46600 394
46800 394
47000 390
47200 382
47400 374
47600 390
47800 386
48000 388
48200 390
48400 374
48600 384
48800 396
49000 382
49200 374
49400 396
49600 392
49800 386
50000 394
50200 394
50400 384
50600 398
50800 394
51000 390
51200 396
51400 372
51600 384
51800 382
52000 384
52200 386
52400 390
52600 390
52800 388
53000 382
53200 392
53400 392
53600 380
53800 382
54000 392
54200 386
54400 388
54600 386
54800 374
55000 392
55200 374
55400 390
55600 398
55800 394
56000 378
56200 396
56400 394
56600 388
56800 398
57000 386
57200 392
57400 390
57600 386
57800 398
58000 354
58200 390
58400 390
58600 382
58800 380
59000 390
59200 384
59400 378
59600 380
59800 382
