0 326
200 36
400 -64
600 -60
800 76
1000 -60
1200 6
1400 44
1600 64
1800 78
2000 -28
2200 -92
2400 70
2600 -4
2800 18
3000 56
3200 -24
3400 76
3600 -14
3800 -4
4000 -84
4200 66
4400 -18
4600 -22
4800 -160
5000 2
5200 12
5400 54
5600 14
5800 -30
6000 -118
6200 -60
6400 -68
6600 12
6800 -76
7000 -44
7200 -24
7400 118
7600 -52
7800 20
8000 24
8200 -72
8400 8
8600 60
8800 24
9000 -62
9200 -104
9400 -8
9600 -32
9800 -14
10000 -58
10200 -8
10400 -52
10600 138
10800 36
11000 -20
11200 -34
11400 -78
11600 -48
11800 -30
12000 -128
12200 22
12400 -12
12600 30
12800 -48
13000 -90
13200 70
13400 -150
13600 -26
13800 -8
14000 10
14200 -60
14400 8
14600 -2
14800 -8
15000 30
15200 88
15400 -14
15600 42
15800 -86
16000 76
16200 48
16400 10
16600 54
16800 58
17000 -12
17200 56
17400 12
17600 -56
17800 -16
18000 18
18200 24
18400 30
18600 -92
18800 -80
19000 10
19200 -22
19400 -38
19600 32
19800 -52
20000 48
20200 -44
20400 52
20600 -56
20800 -16
21000 32
21200 64
21400 58
21600 -36
21800 -68
22000 106
22200 -106
22400 -178
22600 30
22800 28
23000 -84
23200 70
23400 -40
23600 54
23800 -28
24000 38
24200 18
24400 -68
24600 84
24800 44
25000 -78
25200 78
25400 -44
25600 -36
25800 104
26000 48
26200 112
26400 50
26600 -106
26800 92
27000 74
27200 -34
27400 80
27600 0
27800 8
28000 -4
28200 22
28400 -80
28600 56
28800 -8
29000 -18
29200 -62
29400 -20
29600 36
29800 32
30000 46
30200 106
30400 -80
30600 108
30800 -18
31000 72
31200 34
31400 -6
31600 64
31800 4
32000 58
32200 -22
32400 -32
32600 -28
32800 -16
33000 76
33200 -20
33400 30
33600 86
33800 -34
34000 52
34200 42
34400 -8
34600 6
34800 104
35000 102
35200 -22
35400 -142
35600 30
35800 -50
36000 78
36200 82
36400 76
36600 178
36800 -32
37000 62
37200 34
37400 10
37600 -20
37800 -40
38000 84
38200 0
38400 -2
38600 36
38800 100
39000 32
39200 -2
39400 -118
39600 66
39800 -30
40000 -164
40200 38
40400 -8
40600 -64
40800 -58
41000 -38
41200 -56
41400 -24
41600 -104
41800 -36
42000 -44
42200 30
42400 22
42600 -24
42800 -78
43000 -56
43200 110
43400 -44
43600 30
43800 82
44000 -18
44200 -62
44400 -76
44600 -14
44800 36
45000 -72
45200 10
45400 -28
45600 22
45800 -2
46000 68
46200 60
46400 -8
46600 52
46800 24
47000 74
47200 74
47400 -50
47600 -22
47800 -88
48000 78
48200 -112
48400 -36
48600 42
48800 -14
49000 -62
49200 -14
49400 36
49600 -28
49800 -80
50000 46
50200 -46
50400 -66
50600 -62
50800 -22
51000 58
51200 26
51400 -54
51600 -8
51800 2
52000 -42
52200 122
52400 76
52600 170
52800 -22
53000 120
53200 102
53400 -30
53600 -8
53800 16
54000 -12
54200 -6
54400 46
54600 24
54800 -70
55000 16
55200 78
55400 60
55600 40
55800 36
56000 -160
56200 56
56400 76
56600 74
56800 -48
57000 -26
57200 -24
57400 -4
57600 -26
57800 26
58000 -44
58200 22
58400 -24
58600 0
58800 -10
59000 18
59200 12
59400 -50
59600 24
59800 -46
